id,part_id,units_per_hour,work_table_id,semi_auto_work_table_id,machine_id,persons_1,persons_2,persons_3,active,is_migrated,description,deleted_at,created_at,updated_at
\N,403,122,\N,\N,\N,\N,\N,3,1,0,"STS H-HMB-8",\N,"2026-04-09 20:05:00",\N
\N,404,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-9",\N,"2026-04-09 20:05:00",\N
\N,405,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-10",\N,"2026-04-09 20:05:00",\N
\N,406,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-17",\N,"2026-04-09 20:05:00",\N
\N,407,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-18",\N,"2026-04-09 20:05:00",\N
\N,408,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-19",\N,"2026-04-09 20:05:00",\N
\N,409,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-20",\N,"2026-04-09 20:05:00",\N
\N,410,161,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-17-9",\N,"2026-04-09 20:05:00",\N
\N,411,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-18-9",\N,"2026-04-09 20:05:00",\N
\N,412,113,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-322-10",\N,"2026-04-09 20:05:00",\N
\N,413,396,\N,\N,\N,1,\N,\N,1,0,"STS H-C-2-2",\N,"2026-04-09 20:05:00",\N
\N,413,328,\N,\N,\N,\N,2,\N,1,0,"STS H-C-2-2",\N,"2026-04-09 20:05:00",\N
\N,414,272,\N,\N,\N,\N,2,\N,1,0,"STS H-C-075",\N,"2026-04-09 20:05:00",\N
\N,415,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-BML-B524-10",\N,"2026-04-09 20:05:00",\N
\N,416,123,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-424-10",\N,"2026-04-09 20:05:00",\N
\N,417,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-97-01",\N,"2026-04-09 20:05:00",\N
\N,418,155,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-8-93-01",\N,"2026-04-09 20:05:00",\N
\N,419,120,\N,\N,\N,\N,2,\N,1,0,"STS H-HC-2-0-H",\N,"2026-04-09 20:05:00",\N
\N,420,69,\N,\N,\N,\N,\N,3,1,0,"STS H-CB-612N",\N,"2026-04-09 20:05:00",\N
\N,421,93,\N,\N,\N,\N,2,\N,1,0,"STS H-HC-001",\N,"2026-04-09 20:05:00",\N
\N,422,228,\N,\N,\N,\N,2,\N,1,0,"STS H-HC-3-96",\N,"2026-04-09 20:05:00",\N
\N,423,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-BML-B324-10-A",\N,"2026-04-09 20:05:00",\N
\N,424,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-3",\N,"2026-04-09 20:05:00",\N
\N,425,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-13",\N,"2026-04-09 20:05:00",\N
\N,426,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-13",\N,"2026-04-09 20:05:00",\N
\N,427,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-BML-B224-10-A",\N,"2026-04-09 20:05:00",\N
\N,428,149,\N,\N,\N,\N,2,\N,1,0,"STS H-HC-1-96",\N,"2026-04-09 20:05:00",\N
\N,429,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-17-9-M",\N,"2026-04-09 20:05:00",\N
\N,430,0,\N,\N,\N,\N,\N,\N,1,0,"H-200-181-3222-90/9",\N,"2026-04-09 20:05:00",\N
\N,431,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-18-9-M",\N,"2026-04-09 20:05:00",\N
