"id","part_id","sample_price","workstation_type","effective_date","active","comments","created_at","updated_at"
"","70","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","71","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","72","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","73","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","74","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","75","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","76","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","77","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","78","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","79","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","80","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","81","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","82","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","83","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","84","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","85","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","86","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","87","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","88","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","89","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","90","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","91","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","92","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","93","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","94","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","95","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","96","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","97","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","98","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","99","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","100","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","101","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","102","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","103","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","104","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","105","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","106","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","107","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","108","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","109","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","110","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","111","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","112","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","113","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","114","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","115","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","116","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","117","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","118","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","119","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","120","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","121","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","122","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","123","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","124","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","125","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","126","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","127","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","128","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","129","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","130","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","131","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","132","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","133","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","134","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","135","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","136","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","137","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","138","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","139","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","140","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","141","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","142","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","143","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","144","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","145","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","146","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","147","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","148","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","149","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","150","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","151","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","152","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","153","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","154","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","155","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","156","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","157","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","158","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","159","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","160","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","161","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","162","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","163","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","164","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","165","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","166","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","167","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","168","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","169","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","170","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","171","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","172","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","173","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","174","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","175","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","176","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","177","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","178","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","179","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","180","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","181","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","182","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","183","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","184","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","185","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","186","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","187","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","188","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","189","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","190","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","191","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","192","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","193","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","194","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","195","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","196","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","197","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","198","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","199","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","200","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","201","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","202","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","203","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","204","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","205","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","206","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","207","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","208","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","209","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","210","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","211","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","212","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","213","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","214","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","215","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","216","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","217","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","218","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","219","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","220","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","221","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","222","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","223","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","224","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","225","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","226","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","227","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","228","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","229","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","230","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","231","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","232","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","233","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","234","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","235","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","236","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","237","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","238","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","239","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","240","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","241","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","242","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","243","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","244","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","245","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","246","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","247","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","248","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","249","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","250","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","251","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","252","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","253","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","254","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","255","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","256","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","257","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","258","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","259","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","260","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","261","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","262","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","263","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","264","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","265","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","266","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","267","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","268","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","269","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","270","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","271","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","272","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","273","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","274","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","275","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","276","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","277","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","278","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","279","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","280","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","281","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","282","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","283","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","284","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","285","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","286","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","287","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","288","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","289","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","290","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","291","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","292","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","293","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","294","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","295","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","296","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","297","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","298","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","299","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","300","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","301","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","302","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","303","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","304","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","305","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","306","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","307","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","308","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","309","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","310","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","311","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","312","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","313","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","314","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","315","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","316","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","317","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","318","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","319","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","320","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","321","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","322","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","323","0.5","table","2026-04-01","0",NULL,"2026-04-09 20:05:00",NULL
"","324","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","325","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","326","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","327","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","328","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","329","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","330","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","331","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","332","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","333","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","334","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","335","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","336","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","337","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","338","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","339","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
